,datadate,tic,adjcp,open,high,low,volume,macd,rsi,cci,adx,turbulence
354,20171120,I888,499.5,493.5,504.5,487.5,1988754.0,-0.9634497778446871,49.594273849231826,97.02142483887673,6.535135543666678,0.9163725268204563
355,20171120,J888,1564.0,1496.0,1571.5,1479.0,419292.0,-9.834258638351685,50.640521290246596,112.05811138014458,13.100831969552173,0.9163725268204563
356,20171120,RB888,2970.0,2901.0,2981.0,2901.0,3677614.0,1.3569017505251395,50.42819179510695,-12.835022997086712,1.844003597581352,0.9163725268204563
357,20171121,I888,499.5,500.5,504.0,496.0,1395710.0,-0.027104303347755376,49.594273849231826,108.38130001403722,6.535135543666683,1.5436692186722238
358,20171121,J888,1575.5,1564.0,1589.5,1542.0,396154.0,-1.39952039926402,51.13366371038948,139.1339960534636,16.307969128592866,1.5436692186722238
359,20171121,RB888,3037.0,2972.0,3052.0,2950.0,3923448.0,5.916497288737901,52.410652852403295,51.27251079029572,9.964426563252845,1.5436692186722238
360,20171122,I888,504.0,500.5,508.0,496.0,1492042.0,1.0657520383537644,50.50640810329245,120.50589739945856,10.491870248242293,1.9529181995813194
361,20171122,J888,1651.5,1578.0,1651.5,1571.5,403400.0,11.287004326838542,54.25798776296503,181.77572518291655,26.320248272121788,1.9529181995813194
362,20171122,RB888,3091.0,3043.0,3102.0,3035.0,3833336.0,13.728731732988763,53.94624938591134,116.2530826140561,17.192181163687348,1.9529181995813194
363,20171123,I888,513.5,505.5,519.5,504.5,2297878.0,2.667608085970187,52.388017625765,173.063330506077,20.79654363044809,1.4386658996605715
364,20171123,J888,1627.0,1650.0,1690.0,1613.5,442344.0,19.143686505824462,53.12526621795803,179.95107423952282,31.740791668447265,1.4386658996605715
365,20171123,RB888,3100.0,3091.0,3132.0,3082.0,4006456.0,20.410860241829596,54.20104675223356,139.5080658446633,21.246998770889515,1.4386658996605715
366,20171124,I888,519.5,514.0,521.5,507.0,1999448.0,4.370819948708288,53.54198124254162,178.75665117532031,22.456186912361854,0.9944625640594704
367,20171124,J888,1677.5,1627.0,1684.5,1620.5,405624.0,29.10923712313047,55.12297459682363,180.18004538540106,31.740791668447255,0.9944625640594704
368,20171124,RB888,3088.0,3104.0,3107.0,2998.0,3491612.0,24.45633994668242,53.79056108502634,90.93632210878327,5.748304282419852,0.9944625640594704
369,20171127,I888,511.0,519.5,522.5,508.5,2208348.0,4.977416045661812,51.70543045697084,153.61041945987245,23.315031458403876,1.5613605306838172
370,20171127,J888,1664.5,1686.0,1703.5,1654.0,316314.0,35.54829712333208,54.50438874678421,180.48411065386313,34.45987309422196,1.5613605306838172
371,20171127,RB888,3107.0,3089.0,3162.0,3066.0,4268610.0,28.862733438121722,54.35675145977533,142.7154001661922,13.488387442612021,1.5613605306838172
372,20171128,I888,510.5,511.5,513.0,501.5,2025496.0,5.356062174658518,51.59773101717481,112.54970868399037,13.877326269654672,1.9723193180324745
373,20171128,J888,1662.0,1672.0,1685.0,1615.0,326718.0,39.98860986966679,54.38297992334811,148.3007895860003,23.652078341819305,1.9723193180324745
374,20171128,RB888,3146.0,3119.0,3156.0,3106.0,3196028.0,35.09702925341708,55.514163019897936,158.63489470506676,13.488387442612012,1.9723193180324745
375,20171129,I888,518.5,510.0,519.5,504.0,2221018.0,6.229823927835696,53.21084741271348,131.80783375167704,19.95794316077578,2.8237358048257954
376,20171129,J888,1655.0,1658.0,1667.0,1633.0,211928.0,42.45339720609218,54.03434574380224,131.76306550805418,23.652078341819298,2.8237358048257954
377,20171129,RB888,3231.0,3159.0,3240.0,3114.0,4711928.0,46.361715332223866,57.91999150917034,192.1173371850963,24.332845320289596,2.8237358048257954
378,20171130,I888,526.0,518.5,532.5,512.5,2839380.0,7.44165785495187,54.67580358094032,166.42966680607742,30.455466043297996,2.4901257260371468
379,20171130,J888,1729.5,1662.5,1751.0,1642.0,442134.0,49.84339937569098,57.06476225048794,156.2553979994028,36.26133356091179,2.4901257260371468
380,20171130,RB888,3264.0,3234.0,3317.0,3222.0,5024632.0,57.291314328103454,58.81454242315512,229.85617489758084,32.61038971797313,2.4901257260371468
381,20171201,I888,532.0,527.5,535.0,524.0,2304320.0,8.78490294868567,55.82055952232145,177.03618463112076,32.28120287667838,1.971043923270672
382,20171201,J888,1769.5,1733.5,1770.5,1722.0,319346.0,58.25598999791055,58.58143168717174,166.6051446852241,38.77073578094142,1.971043923270672
383,20171201,RB888,3251.0,3267.0,3292.0,3202.0,4326984.0,64.1645010268353,58.30939233888901,184.5112517580869,28.701261760204765,1.971043923270672
384,20171204,I888,554.0,533.0,561.0,531.5,2891074.0,11.492094977491718,59.6830315669089,225.79025447905914,47.58032565797936,2.994500080610178
385,20171204,J888,1764.0,1774.5,1834.0,1748.5,496534.0,63.74442974163503,58.28855399104261,164.48503297818326,46.150639039132265,2.994500080610178
386,20171204,RB888,3330.0,3246.0,3378.0,3226.0,4711716.0,75.11995717093441,60.44510554463033,201.78892003401432,37.20930652278634,2.994500080610178
387,20171205,I888,545.5,553.5,559.0,543.5,2427642.0,12.804114038781904,57.66792075800061,199.05664280690078,47.580325657979365,2.360175405267846
388,20171205,J888,1752.5,1764.5,1821.5,1745.5,525028.0,66.40070936839493,57.664967387507545,143.62679707106864,45.266403354555365,2.360175405267846
389,20171205,RB888,3299.0,3331.0,3359.0,3278.0,3812332.0,80.37438258566408,59.213745381917555,177.21573342493926,37.209306522786335,2.360175405267846
390,20171206,I888,529.0,546.0,550.0,527.0,2761820.0,12.369943737094502,54.00624160042305,132.62165426422976,26.805664987810484,1.43987345476537
391,20171206,J888,1761.5,1757.5,1779.0,1726.5,471618.0,68.44305187373061,58.02849380426662,121.58066085394599,39.55037507046306,1.43987345476537
392,20171206,RB888,3190.0,3299.0,3306.0,3179.0,4813668.0,74.88032344060184,55.1287623023406,110.85683149434624,18.593830218598086,1.43987345476537
393,20171207,I888,500.5,529.5,530.5,498.0,3266458.0,9.615390628045986,48.5032254471769,39.48111645663251,0.28331963082274886,1.8460595051555935
394,20171207,J888,1583.5,1765.5,1771.5,1583.5,702506.0,55.06427514005691,49.35714158264986,55.44006627174523,5.995082207585939,1.8460595051555935
395,20171207,RB888,3102.0,3200.0,3216.0,3033.0,5701228.0,62.702830602399445,52.12547299438078,41.451134561003386,2.301920047943659,1.8460595051555935
396,20171208,I888,512.5,502.0,514.5,496.0,2763314.0,8.304921292985682,50.6916758949096,28.56102593146926,1.2395130425125844,1.8612965321196664
397,20171208,J888,1640.5,1574.5,1655.5,1523.5,785358.0,48.50167272034264,51.74582468321798,29.722868627035915,4.323375302223733,1.8612965321196664
398,20171208,RB888,3169.0,3104.0,3186.0,3080.0,4421804.0,57.79204930960441,54.095140749424196,54.61745156272002,2.301920047943654,1.8612965321196664
399,20171211,I888,501.5,512.0,526.0,501.0,3375408.0,6.306091443313903,48.72799929313567,30.426398114419825,7.4032165613900265,2.9376218859789835
400,20171211,J888,1679.5,1635.5,1723.0,1620.0,737542.0,45.91832150294408,53.30475253454183,64.1248628375831,6.609806227601514,2.9376218859789835
401,20171211,RB888,3186.0,3167.0,3241.0,3146.0,5323908.0,54.64205401317804,54.585573750853044,78.8058446641339,4.910263070701324,2.9376218859789835
402,20171212,I888,509.0,504.0,520.5,501.0,3390808.0,5.266466136256497,50.091635393522544,28.034164485465954,7.40321656139004,1.9172525347340792
403,20171212,J888,1686.5,1683.5,1720.5,1658.0,620134.0,43.92942960232244,53.58318708531998,67.8268539249607,6.609806227601515,1.9172525347340792
404,20171212,RB888,3158.0,3197.0,3262.0,3136.0,5101036.0,49.31785106848656,53.60969308489986,69.74137358868957,7.569866246440834,1.9172525347340792
405,20171213,I888,512.0,508.5,516.5,497.0,3598430.0,4.631238111190953,50.63491247574085,15.820895522387412,3.8785636450964818,1.072571350029238
406,20171213,J888,1644.0,1684.5,1700.5,1627.0,627158.0,38.48033529687382,51.64887967002123,44.85026088199538,1.052100020493645,1.072571350029238
407,20171213,RB888,3105.0,3158.0,3166.0,3090.0,5618008.0,40.35663075889852,51.79643428844055,22.154654888176626,0.9579698674439351,1.072571350029238
408,20171214,I888,504.0,512.5,515.0,501.0,2910392.0,3.442613625396916,49.158727874656265,1.9848822665721777,3.8785636450964938,1.1434251984314123
409,20171214,J888,1573.5,1645.5,1655.5,1561.5,590178.0,28.148785176474803,48.63602311401206,1.6308445005151324,9.592869415857724,1.1434251984314123
410,20171214,RB888,3060.0,3106.0,3134.0,3047.0,4839396.0,29.28617171677206,50.302050785977066,-10.685243950813264,4.884050637206968,1.1434251984314123
411,20171215,I888,514.0,505.0,516.5,499.0,2740774.0,3.2698259092456397,51.00573726586812,12.051067891658912,1.9667090117099824,0.9432350225683592
412,20171215,J888,1631.5,1575.5,1633.5,1566.0,461884.0,24.360158946130923,51.065404426009636,6.355084067253315,9.592869415857725,0.9432350225683592
413,20171215,RB888,3098.0,3056.0,3113.0,3044.0,3715426.0,23.31026125761946,51.52380834408869,-12.672994326316763,5.2927670811175265,0.9432350225683592
414,20171218,I888,542.0,515.0,546.0,513.5,4086158.0,5.3307592141613895,55.67047334252721,130.4742920794977,24.016478968892706,0.7459002884901631
415,20171218,J888,1735.0,1636.5,1761.0,1636.5,805438.0,29.37049024708108,54.99487990069116,77.9276693455794,11.211403537021548,0.7459002884901631
416,20171218,RB888,3148.0,3113.0,3192.0,3084.0,5875636.0,22.351156784162413,53.09341225442504,28.618451129194526,6.069031753677759,0.7459002884901631
417,20171219,I888,534.5,541.0,546.0,531.5,2871544.0,6.286421582516482,54.239524162806426,134.19194017449038,24.016478968892706,0.36688429419081603
418,20171219,J888,1694.5,1735.5,1741.5,1665.5,558686.0,29.730548537933146,53.26352378907926,65.92286649144421,11.211403537021544,0.36688429419081603
419,20171219,RB888,3065.0,3150.0,3152.0,3052.0,4955962.0,14.72405303475989,50.29679376692802,-17.37624421902091,1.3343392421133917,0.36688429419081603
420,20171220,I888,535.0,533.5,537.5,528.5,2298192.0,7.003404709684219,54.32049947673451,105.34716679967981,20.85761353422834,0.7815716266811898
421,20171220,J888,1656.0,1694.5,1698.5,1637.5,490500.0,26.60266494461939,51.66403417500267,33.694813823608214,6.15450863252268,0.7815716266811898
422,20171220,RB888,3078.0,3063.0,3109.0,3035.0,4264388.0,9.617625762144598,50.71739904997742,-34.39721199472355,1.1709081501164746,0.7815716266811898
423,20171221,I888,538.0,536.0,555.5,531.5,3882170.0,7.72464466079407,54.81676481128437,129.70001013479217,31.97131554040463,1.5240335504791642
424,20171221,J888,1647.5,1664.5,1725.0,1623.5,660386.0,23.17082794967996,51.312106977967574,32.092234459765,10.281814240752803,1.5240335504791642
425,20171221,RB888,3127.0,3085.0,3158.0,3069.0,5351426.0,9.41602844475392,52.291603455214464,2.5344831068117006,5.990165210141798,1.5240335504791642
426,20171222,I888,552.0,538.5,553.0,534.0,3143190.0,9.318480112975408,57.068408266128806,135.65947589402006,31.971315540404614,2.587129856104927
427,20171222,J888,1693.5,1650.5,1700.5,1636.5,504942.0,23.887470696342916,53.10062663777899,38.95434272602994,10.281814240752798,2.587129856104927
428,20171222,RB888,3216.0,3127.0,3228.0,3124.0,4986930.0,16.250382010106478,54.99286158940182,62.62015379685969,15.160519808544178,2.587129856104927
429,20171225,I888,531.5,552.0,557.5,529.5,3289194.0,8.825713328041616,53.06285944517128,96.5526971734933,31.971315540404632,1.7272940769361875
430,20171225,J888,1583.5,1707.5,1721.5,1580.5,644072.0,15.401916858425011,48.67722233509459,-12.700915593870493,0.3056797424264178,1.7272940769361875
431,20171225,RB888,3061.0,3218.0,3222.0,3058.0,5165730.0,9.055245788455977,49.90239485335243,-6.991939423547369,4.85193861687426,1.7272940769361875
432,20171226,I888,527.5,531.0,531.0,517.5,2973036.0,8.019980305858667,52.32158917323487,32.808398950130794,18.428592343825617,1.3662216397434392
433,20171226,J888,1603.0,1583.5,1614.5,1569.0,438190.0,10.13370624975505,49.44945473212208,-54.56832348166667,2.363349413422218,1.3662216397434392
434,20171226,RB888,3096.0,3054.0,3110.0,3048.0,4103050.0,6.1068237350523304,50.96271569663695,-33.97066633982976,3.3534956769004842,1.3662216397434392
435,20171227,I888,521.5,527.0,530.5,520.0,2790868.0,6.818685508542444,51.21147478243782,22.238974745570353,18.428592343825624,1.9320094984341263
436,20171227,J888,1545.5,1599.5,1614.5,1540.5,542298.0,1.3038689910702033,47.27942090867723,-97.1261309207033,7.425193547532139,1.9320094984341263
437,20171227,RB888,3066.0,3094.0,3103.0,3058.0,4050510.0,1.3340801644967542,50.02391271920605,-45.33467286198775,3.3534956769004816,1.9320094984341263
438,20171228,I888,524.5,522.0,529.0,516.5,2254444.0,6.039107829825753,51.74108652665471,14.220552723369508,14.512145836688218,1.4404657567383523
439,20171228,J888,1557.0,1550.5,1573.5,1538.5,367110.0,-4.711584066922569,47.75378638075664,-120.14299036369366,7.783827843104309,1.4404657567383523
440,20171228,RB888,3032.0,3054.0,3074.0,3014.0,4411490.0,-5.1326714729930245,48.966363313748495,-83.84008280502084,3.574918300034529,1.4404657567383523
441,20171229,I888,537.5,524.0,544.5,523.0,3406882.0,6.396531971712534,53.980464990218046,65.83541147132077,26.08396513571933,3.1696731866788133
442,20171229,J888,1555.0,1553.5,1593.5,1528.5,584372.0,-9.530394346085359,47.676608355318315,-125.4724672052183,3.4978110728161385,3.1696731866788133
443,20171229,RB888,3068.0,3027.0,3098.0,3022.0,4377144.0,-7.268957278186917,50.12136965183898,-69.97768365441654,0.3212136933685811,3.1696731866788133
444,20180102,I888,549.5,538.0,552.5,537.0,2036976.0,7.5609256813939965,55.93311091972846,115.09565703114001,31.220587891689455,4.499552065616877
445,20180102,J888,1590.0,1548.5,1610.5,1538.0,324554.0,-10.405210718737635,49.16397733938104,-102.93040293040394,0.1112919605714151,4.499552065616877
446,20180102,RB888,3148.0,3075.0,3160.0,3068.0,2961436.0,-2.478143660439855,52.588123084529116,-12.621002328146892,9.701258313610465,4.499552065616877
447,20180103,I888,542.0,550.0,553.0,541.0,2252858.0,7.788750113041715,54.43962988376281,102.50964171929934,31.53844321822602,2.5323396755277594
448,20180103,J888,1590.5,1596.5,1628.5,1580.5,416708.0,-10.932144326367734,49.18532435697227,-78.06494367130671,3.9040948847348425,2.5323396755277594
449,20180103,RB888,3083.0,3140.0,3151.0,3077.0,3523844.0,-3.881555170833053,50.48938645899464,-41.36457299855123,9.70125831361048,2.5323396755277594
450,20180104,I888,549.5,542.5,552.0,539.5,2512456.0,8.476769825444762,55.664268288302374,102.95344568663289,29.617477779870043,1.4671731930979375
451,20180104,J888,1665.5,1590.5,1675.5,1574.5,624594.0,-5.237544867992256,52.29385049913602,-24.678238280789834,13.1126114628099,1.4671731930979375
452,20180104,RB888,3093.0,3079.0,3116.0,3062.0,3747764.0,-4.139145527009077,50.801871157843834,-57.52127455371501,6.9197081974415315,1.4671731930979375
453,20180105,I888,544.5,549.0,557.0,534.0,3211498.0,8.520357746174795,54.65116882867418,87.27672437482681,22.599825704793645,1.430318947424659
454,20180105,J888,1637.0,1664.5,1671.0,1613.5,458610.0,-2.989764079319457,51.06583828809202,-21.656651349123063,13.112611462809905,1.430318947424659
455,20180105,RB888,3072.0,3086.0,3101.0,3034.0,3941160.0,-5.968992252690441,50.114741811420956,-79.52396560853285,1.7706444011304199,1.430318947424659
456,20180108,I888,561.5,544.0,562.0,540.0,2877200.0,9.81352528327318,57.37949532617934,123.16910785619066,26.468589153524704,2.809327811532564
457,20180108,J888,1665.0,1628.5,1665.0,1615.5,393276.0,1.0389912713546892,52.20650119111555,-9.753762613977965,13.112611462809904,2.809327811532564
458,20180108,RB888,3092.0,3069.0,3094.0,3007.0,4329290.0,-5.739179736611732,50.770759995029756,-84.81883966617116,3.0424203284259086,2.809327811532564
459,20180109,I888,566.5,561.0,568.5,560.5,2155746.0,11.113713238741639,58.145647798347994,160.32692505397245,31.2443819484869,4.073865925145076
460,20180109,J888,1647.5,1665.5,1670.5,1636.5,278980.0,2.7875807238340258,51.43136768140565,-4.513452950432469,14.286668210693168,4.073865925145076
461,20180109,RB888,3093.0,3092.0,3117.0,3084.0,3148548.0,-5.413951830782025,50.80422298464047,-45.842578315971956,1.2119130685877832,4.073865925145076
462,20180110,I888,563.5,567.0,571.0,558.0,2205660.0,11.766412031782806,57.50404021889912,145.7309464999603,31.24438194848689,5.515416510280724
463,20180110,J888,1600.5,1646.0,1648.0,1587.5,444100.0,0.37652598883460087,49.39382079263823,-57.51150075122833,1.2564383156429724,5.515416510280724
464,20180110,RB888,3123.0,3092.0,3142.0,3066.0,4174000.0,-2.7042984103713934,51.820583202205874,-30.63755891838304,5.734074625078425,5.515416510280724
465,20180111,I888,562.0,564.5,566.5,555.0,2108254.0,12.024037961580916,57.177698793555706,124.27085975145698,26.897663669995676,4.723732184905677
466,20180111,J888,1605.0,1606.0,1614.5,1583.5,327706.0,-1.1577954443428098,49.59161802406913,-68.39803417647408,0.2589512547999263,4.723732184905677
467,20180111,RB888,3112.0,3132.0,3150.0,3098.0,3631732.0,-1.428020387577817,51.417655809837655,-17.691713844570828,7.187397546220035,4.723732184905677
468,20180112,I888,550.0,562.0,564.0,545.5,2613724.0,11.131595503824315,54.612736251797514,82.3199017075787,14.105251327192939,2.9543048322136483
469,20180112,J888,1586.5,1605.5,1607.5,1577.0,297254.0,-3.8224805132040274,48.78075472103932,-78.00641045024462,1.4278194466548535,2.9543048322136483
470,20180112,RB888,3064.0,3112.0,3123.0,3052.0,3298806.0,-4.240853502256414,49.6741370017201,-62.65430792455021,2.0907768854294813,2.9543048322136483
471,20180115,I888,542.5,548.0,550.0,537.0,2278106.0,9.707244915499928,53.07339641101102,35.10962393247671,4.070945360659929,2.9127673542350725
472,20180115,J888,1559.5,1583.5,1594.5,1539.5,317734.0,-8.020471217452496,47.605553379990724,-107.39797502950614,10.693891325512974,2.9127673542350725
473,20180115,RB888,3076.0,3060.0,3085.0,3023.0,3097214.0,-5.4390508350847995,50.111635828905186,-85.26056120875838,7.487417214031776,2.9127673542350725
474,20180116,I888,535.5,544.0,548.5,533.0,2299402.0,7.9222747887456535,51.667295984174736,18.204964990451185,0.3378186965867452,2.704859101521556
475,20180116,J888,1535.0,1559.5,1573.0,1521.5,344260.0,-13.172500786739874,46.55277984353498,-130.64606967575943,14.803206790416235,2.704859101521556
476,20180116,RB888,3064.0,3077.0,3118.0,3062.0,3670054.0,-7.273086490550668,49.664994088564654,-55.52511415525138,0.7335335398311229,2.704859101521556
477,20180117,I888,537.5,533.0,540.5,531.5,2142242.0,6.593055095542695,52.0428290880501,8.918792051322058,2.00199583783202,3.317689574864913
478,20180117,J888,1534.5,1539.0,1544.5,1505.5,365186.0,-17.09876277297667,46.53105546196489,-145.20365752286057,18.37213590746555,3.317689574864913
479,20180117,RB888,3101.0,3062.0,3115.0,3057.0,4281478.0,-5.675570054676882,51.056420337024896,-33.42278604537807,1.7335815194776314,3.317689574864913
480,20180118,I888,543.0,537.0,545.5,535.5,1856046.0,5.91525387431102,53.07993168190829,30.32647377378912,3.726223179154985,4.030001607471076
481,20180118,J888,1542.0,1532.0,1555.5,1528.5,248522.0,-19.381747696930915,46.915456371560914,-119.33848003764338,14.836788387739212,4.030001607471076
482,20180118,RB888,3133.0,3099.0,3142.0,3089.0,3516314.0,-1.8065790756063507,52.237684296711336,38.540776845384194,3.857443015960898,4.030001607471076
483,20180119,I888,549.5,544.0,550.5,537.0,2322114.0,5.835319381650947,54.28849012203523,47.26976365118103,9.178327255588552,4.9386647811372955
484,20180119,J888,1562.5,1544.5,1571.5,1518.5,340452.0,-19.31421447864318,47.97306954925132,-98.45665312254759,9.740650724441217,4.9386647811372955
485,20180119,RB888,3200.0,3141.0,3201.0,3129.0,4341444.0,6.58997957144129,54.610451692635166,147.85855992531063,14.79553031400928,4.9386647811372955
486,20180122,I888,546.5,550.5,553.5,544.0,2007030.0,5.4668777956991335,53.628952627604214,55.55233736893945,12.361541039213888,4.077631936535416
487,20180122,J888,1572.0,1565.5,1613.5,1559.5,400970.0,-18.28336646284788,48.46528096171742,-48.99861443506892,2.4114654590529074,4.077631936535416
488,20180122,RB888,3201.0,3211.0,3248.0,3190.0,3595842.0,13.173151944873553,54.64524062592592,202.98836179906235,22.321083324401656,4.077631936535416
489,20180123,I888,527.5,546.5,547.0,523.0,2972356.0,3.6002472429100862,49.67505275705312,-31.38595400870157,10.984092751574332,2.4816138680582456
490,20180123,J888,1568.5,1573.5,1586.0,1541.0,322280.0,-17.54656590529612,48.291156903209114,-70.027578030363,2.6636460646314366,2.4816138680582456
491,20180123,RB888,3186.0,3204.0,3207.0,3148.0,4132416.0,16.984208877033325,54.002970946039675,141.86458082981977,12.80376156953264,2.4816138680582456
492,20180124,I888,528.0,524.5,531.5,524.0,1478578.0,2.1366449113639874,49.77585693847489,-64.38870235038529,10.98409275157435,2.664611114572878
493,20180124,J888,1576.0,1568.5,1584.5,1550.5,245712.0,-16.171050674241087,48.69972477967859,-58.38061688224541,2.6636460646314393,2.664611114572878
494,20180124,RB888,3211.0,3178.0,3222.0,3170.0,2808360.0,21.770823590821237,54.91656668713441,178.36282425700037,15.319145766772646,2.664611114572878
495,20180125,I888,535.5,529.0,542.0,524.5,2313198.0,1.563887753603808,51.28986797696969,-35.825712748789414,0.7927478917678414,2.0307068706281286
496,20180125,J888,1639.0,1575.0,1653.5,1572.5,398062.0,-9.883454458230517,51.99568680692301,27.2373540856015,15.238340081154774,2.0307068706281286
497,20180125,RB888,3240.0,3207.0,3272.0,3190.0,3860830.0,27.5863037512795,55.96609163192937,208.0479452054791,23.212136671476987,2.0307068706281286
498,20180126,I888,525.0,535.5,536.5,521.0,2300262.0,0.25971951504880053,49.144306279344995,-88.1968473663974,2.8794138231925754,1.9566141482873969
499,20180126,J888,1616.5,1634.0,1642.0,1605.5,278436.0,-6.639510667608647,50.790077463265334,25.128261709051014,15.238340081154764,1.9566141482873969
500,20180126,RB888,3219.0,3239.0,3250.0,3194.0,2985708.0,30.153007924774556,55.006830260066785,163.4649030722926,23.212136671476987,1.9566141482873969
501,20180129,I888,520.5,525.5,528.0,517.0,1829528.0,-1.1239980055125898,48.249460165055346,-135.82029683112748,7.017954716358724,2.0818796936743844
502,20180129,J888,1608.0,1620.5,1640.5,1596.5,283368.0,-4.700356523222126,50.33397732948666,14.330189543080849,12.319171116983538,2.0818796936743844
503,20180129,RB888,3219.0,3216.0,3242.0,3197.0,2502918.0,31.8203342808215,55.006830260066785,142.64849074975692,23.21213667147698,2.0818796936743844
504,20180130,I888,523.5,520.0,527.5,519.5,1670784.0,-1.9559823058800703,48.891263967763116,-116.93735498839969,7.017954716358715,1.952511652182632
505,20180130,J888,1588.0,1606.5,1622.5,1576.5,270312.0,-4.72294918549801,49.25729833764155,-12.316609309908781,5.944028508229646,1.952511652182632
506,20180130,RB888,3195.0,3212.0,3218.0,3177.0,2680272.0,30.849493131124746,53.87740599106669,101.38589467200377,17.84528417639954,1.952511652182632
507,20180131,I888,516.0,523.0,526.0,510.5,2106122.0,-3.183820880365829,47.37186729518139,-144.1490323747516,16.199055968095085,1.9594821288582618
508,20180131,J888,1582.5,1593.5,1599.5,1557.0,300678.0,-5.1255727806769755,48.9593666261283,-37.07320284385266,0.026769636482133978,1.9594821288582618
509,20180131,RB888,3189.0,3193.0,3262.0,3166.0,2741322.0,29.258669779505908,53.592822051049374,102.57679429320004,25.478923985202435,1.9594821288582618
510,20180201,I888,512.5,516.5,518.0,509.5,1659682.0,-4.388721557444114,46.67166546349492,-155.9552385138106,17.17046489975279,2.330436590309448
511,20180201,J888,1575.0,1584.5,1608.0,1567.5,287656.0,-5.980897035727821,48.54516296095856,-25.764406344165167,2.5625862621428572,2.330436590309448
512,20180201,RB888,3205.0,3194.0,3243.0,3193.0,3082336.0,28.955216999645927,54.25931924150862,102.2589669714798,25.478923985202435,2.330436590309448
513,20180202,I888,519.5,514.0,524.5,513.0,1937546.0,-4.72431447069107,48.25412186091633,-110.56031725726042,8.436606401982058,2.067709195231291
514,20180202,J888,1620.5,1585.5,1625.5,1578.0,325974.0,-2.9532408521615707,51.13940383937532,31.691542288555713,7.714295801761482,2.067709195231291
515,20180202,RB888,3235.0,3195.0,3247.0,3187.0,2699418.0,30.780653459622044,55.49899334136438,103.23392871193542,23.68809939880327,2.067709195231291
516,20180205,I888,532.5,520.0,533.5,519.5,2311538.0,-3.896369583672822,51.044990770226725,-52.21267112384647,2.338112763813025,1.306025555624048
517,20180205,J888,1699.0,1620.5,1700.0,1616.5,437070.0,5.714608238826713,55.173109652481855,175.95997498436375,25.612435075217384,1.306025555624048
518,20180205,RB888,3241.0,3234.0,3245.0,3196.0,2520722.0,32.338693671348665,55.7471349251708,104.05332924679973,23.688099398803267,1.306025555624048
519,20180206,I888,527.0,533.5,535.0,522.0,1954422.0,-3.6420375602185686,49.867853937714564,-51.84792108877573,4.036929853844463,1.2642341829349608
520,20180206,J888,1695.0,1699.5,1715.5,1670.0,406438.0,12.121446348807467,54.934053077168315,204.64758888862883,28.688341444347692,1.2642341829349608
521,20180206,RB888,3217.0,3244.0,3272.0,3205.0,3078200.0,31.276321020218802,54.489864525670946,99.1790817877767,28.905544638242258,1.2642341829349608
522,20180207,I888,532.5,527.5,533.5,524.0,1690794.0,-2.9625240097105916,51.03593909547346,-41.9984831247636,4.036929853844453,1.065134800035035
523,20180207,J888,1731.0,1694.5,1743.0,1675.0,362986.0,19.874703697942323,56.681532542854264,215.13972844548735,33.87406417127916,1.065134800035035
524,20180207,RB888,3211.0,3223.0,3239.0,3201.0,2060998.0,29.608920552526342,54.173884679607475,77.43140353397467,27.524778492079292,1.065134800035035
525,20180208,I888,530.0,533.0,534.5,527.0,1540810.0,-2.5958105994752714,50.48284048379633,-41.095890410959065,5.291932429299626,1.0799682718187795
526,20180208,J888,1722.5,1734.5,1735.5,1708.5,283950.0,25.04463872986753,56.149729363537645,196.77410321749537,33.87406417127916,1.0799682718187795
527,20180208,RB888,3204.0,3210.0,3225.0,3190.0,2206992.0,27.406725143560834,53.79737617020638,61.51996151996152,23.63185987527185,1.0799682718187795
528,20180209,I888,529.5,530.5,541.5,525.0,2646280.0,-2.31880362964057,50.36989970024755,-34.9028646690815,13.733877054936066,0.7305632551157385
529,20180209,J888,1681.0,1725.5,1742.5,1660.5,394084.0,25.499210948639302,53.609329121144576,136.68563465334992,16.91660138916606,0.7305632551157385
530,20180209,RB888,3169.0,3202.0,3220.0,3155.0,2574966.0,22.577011339835735,51.93056194963397,30.81699098962708,12.00270114085256,0.7305632551157385
531,20180212,I888,529.0,529.0,532.0,524.0,1374556.0,-2.1152362610657747,50.25359496279789,-54.316197866148954,12.206524518574899,0.9135054958036832
532,20180212,J888,1686.0,1686.5,1705.0,1656.0,267476.0,25.963627903793622,53.869457780059044,107.32890949096753,15.451062554105674,0.9135054958036832
533,20180212,RB888,3192.0,3164.0,3199.0,3156.0,1570766.0,20.370515583362703,53.038374236718994,28.716417121487122,12.002701140852581,0.9135054958036832
534,20180213,I888,535.0,529.0,537.0,527.5,1180578.0,-1.4530088828698808,51.639773432059116,-24.048425831496676,18.086034065652942,0.8159127852755406
535,20180213,J888,1687.0,1685.5,1698.0,1666.5,151830.0,26.11137749363934,53.92291370024407,100.51578814945191,15.451062554105668,0.8159127852755406
536,20180213,RB888,3195.0,3194.0,3209.0,3168.0,1344078.0,18.64895295745464,53.183956516482375,36.3280313324271,14.62456520956067,0.8159127852755406
537,20180214,I888,545.5,536.0,547.0,535.0,1211876.0,-0.08000517831226261,53.96215583113777,32.08449581506517,28.34531951335092,0.8128555870029579
538,20180214,J888,1717.0,1687.5,1726.5,1684.0,162910.0,28.32273037174491,55.52244473200329,125.5094947707664,22.483042230421635,0.8128555870029579
